customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio
5084-OOVCJ,Female,0,Yes,Yes,17,Yes,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),55.35,920.5,0,5.6,1.35,3,Sports,2.52,16.63
0254-WWRKD,Female,0,Yes,Yes,67,Yes,Single,Standard HD,No,Yes,No,No,No,No,Annual,No,Credit card (automatic),50.55,3431.75,0,25.1,3.8,2,Action,47.69,67.89
7727-SHVZV,Female,0,No,No,9,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),19.5,150.35,0,20.0,3.45,3,Drama,23.0,7.71
6302-JGYRJ,Male,0,No,Yes,31,Yes,Multiple,Standard HD,No,Yes,No,Yes,Yes,Yes,Annual,Yes,Mailed check,79.45,2587.7,1,16.9,2.37,2,Sports,20.03,32.57
5339-PXDVH,Male,0,No,No,4,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,No,Monthly,No,Electronic check,90.65,367.95,0,24.1,5.05,2,Sports,60.85,4.06
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,No,No,Annual,Yes,Bank transfer (automatic),89.85,5125.75,0,25.6,4.68,4,Comedy,29.95,57.05
8782-NUUOL,Male,0,No,No,60,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Annual,No,Mailed check,79.0,4801.1,0,20.7,3.69,1,Sports,76.38,60.77
3685-YLCMQ,Male,0,No,No,58,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Annual,Yes,Electronic check,104.65,6219.6,1,15.0,4.59,5,Kids,13.77,59.43
7601-WFVZV,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.55,19.55,0,18.2,4.14,3,Drama,25.12,1.0
4609-KNNWG,Female,0,Yes,Yes,27,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.9,550.1,0,25.5,2.83,5,Kids,14.43,27.64
4868-AADLV,Male,1,Yes,Yes,66,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Electronic check,116.25,7862.25,0,21.8,4.09,3,Comedy,29.72,67.63
9529-OFXHY,Male,0,No,No,15,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),87.75,1242.2,0,18.0,2.46,5,Drama,8.86,14.16
8634-MPHTR,Male,1,Yes,No,47,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.05,4871.05,1,9.4,2.76,5,Comedy,5.19,48.69
2669-QVCRG,Female,0,No,No,41,Yes,Multiple,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),81.3,3190.65,0,21.7,2.32,5,Documentary,10.07,39.25
2478-EEWWM,Male,0,Yes,No,59,No,Single,Standard HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,44.3,2666.75,0,22.2,1.57,4,Action,8.71,60.2
9174-IHETN,Female,0,No,Yes,50,Yes,Single,Ultra HD,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),70.35,3533.6,0,24.3,3.39,3,Sports,27.46,50.23
2233-TXSIU,Male,0,Yes,Yes,17,No,Single,Standard HD,Yes,No,Yes,No,Yes,No,Annual,No,Credit card (automatic),44.45,792.15,0,29.4,3.56,2,Sports,52.33,17.82
9644-UMGQA,Male,0,Yes,Yes,6,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.15,295.65,0,7.3,1.34,4,Drama,2.45,6.02
3256-EZDBI,Male,1,Yes,No,51,No,Single,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),29.45,1459.35,0,13.6,1.58,3,Kids,7.16,49.55
8761-NSOBC,Male,0,No,No,44,Yes,Single,Ultra HD,No,Yes,No,Yes,Yes,Yes,Monthly,No,Electronic check,100.55,4398.15,1,23.9,4.26,3,Reality,33.94,43.74
0419-YAAPX,Male,0,Yes,No,49,Yes,Single,Ultra HD,No,Yes,No,No,Yes,No,Monthly,Yes,Credit card (automatic),85.3,4297.95,0,18.7,3.97,1,Drama,74.24,50.39
8413-VONUO,Male,0,No,No,2,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,No,Electronic check,95.65,167.3,1,26.9,1.89,4,Drama,12.71,1.75
0872-CASZJ,Male,0,Yes,No,59,Yes,Multiple,Standard HD,Yes,No,No,Yes,No,Yes,Annual,Yes,Mailed check,69.1,4096.9,0,6.2,1.74,1,Comedy,10.79,59.29
4726-DLWQN,Male,1,No,No,50,Yes,Multiple,Standard HD,Yes,Yes,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),70.35,3454.6,0,6.1,0.93,5,Reality,1.13,49.11
8164-OCKUJ,Female,0,Yes,Yes,59,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.6,1286.0,0,14.0,3.1,2,Documentary,21.7,62.43
3094-JOJAI,Male,0,No,No,18,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,No,Mailed check,74.15,1387.0,0,30.0,3.19,1,Action,95.7,18.71
9494-MRNYX,Male,0,No,No,10,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,75.05,786.3,0,14.3,4.16,2,Comedy,29.74,10.48
2599-CZABP,Male,0,Yes,No,14,Yes,Single,Standard HD,No,No,No,No,No,No,Annual,No,Electronic check,44.6,641.25,0,12.3,4.68,2,Action,28.78,14.38
7945-PRBVF,Male,0,No,No,35,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),21.45,705.45,0,30.6,2.52,1,Drama,77.11,32.89
4544-RXFMG,Male,0,Yes,Yes,8,Yes,Single,Standard HD,No,No,No,No,No,No,Annual,Yes,Mailed check,43.45,345.5,0,23.6,1.66,3,Kids,13.06,7.95
0859-YGKFW,Male,0,Yes,Yes,18,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),20.05,345.9,0,7.5,3.77,5,Reality,5.65,17.25
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,No,Annual,No,Bank transfer (automatic),94.15,5811.8,0,9.7,4.12,2,Documentary,19.98,61.73
9223-UCPVT,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,94.4,94.4,1,11.4,3.85,1,Kids,43.89,1.0
7196-LIWRH,Female,0,No,No,6,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.55,124.45,0,7.3,1.01,1,Drama,7.37,6.37
5448-VWNAM,Female,0,No,Yes,19,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Mailed check,75.9,1375.6,0,5.3,3.29,5,Action,3.49,18.12
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Bank transfer (automatic),64.15,3491.55,0,22.8,3.78,1,Reality,86.18,54.43
3518-FSTWG,Male,1,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),109.55,7920.7,0,6.8,1.29,5,Comedy,1.75,72.3
9330-VOFSZ,Female,0,Yes,No,60,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),110.8,6640.7,0,19.1,2.75,2,Kids,26.26,59.93
4351-QLCSU,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),55.0,55.0,1,9.6,3.29,1,Drama,31.58,1.0
0939-EREMR,Female,0,No,Yes,13,Yes,Single,Standard HD,No,No,Yes,Yes,No,No,Monthly,No,Mailed check,53.45,718.1,0,17.8,4.37,5,Documentary,15.56,13.43
9389-ACWBI,Female,0,Yes,Yes,5,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Credit card (automatic),69.95,320.4,0,14.7,2.98,4,Reality,10.95,4.58
5419-JPRRN,Male,0,No,No,1,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.45,101.45,1,26.9,2.4,3,Action,21.52,1.0
3644-QXEHN,Male,0,Yes,Yes,13,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,97.0,1334.45,0,21.1,2.09,3,Action,14.7,13.76
2911-IJORQ,Male,0,No,No,37,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),90.6,3358.65,0,11.8,3.89,2,Action,22.95,37.07
5921-NGYRH,Male,0,Yes,No,64,Yes,Single,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,73.55,4764.0,0,21.4,4.79,5,Kids,20.5,64.77
2100-BDNSN,Female,0,Yes,No,5,Yes,Multiple,Standard HD,No,No,Yes,Yes,Yes,No,Monthly,No,Bank transfer (automatic),67.95,350.3,1,4.4,3.07,1,Drama,13.51,5.16
5998-DZLYR,Female,0,Yes,No,61,Yes,Multiple,Ultra HD,No,Yes,No,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),94.35,5703.0,0,6.5,1.0,1,Documentary,6.5,60.45
0488-GSLFR,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.5,69.5,1,22.2,3.22,1,Action,71.48,1.0
9318-NKNFC,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,18.85,18.85,1,20.9,3.43,2,Sports,35.84,1.0
3985-HOYPM,Male,0,No,No,26,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.4,525.55,0,22.8,4.15,1,Drama,94.62,27.09
9728-FTTVZ,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.2,69.2,1,19.4,1.84,5,Sports,7.14,1.0
9548-LERKT,Male,0,Yes,No,24,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.75,483.15,0,17.7,2.67,2,Sports,23.63,24.46
6576-FBXOJ,Male,0,Yes,No,17,No,Single,Standard HD,No,No,Yes,Yes,Yes,Yes,Annual,No,Electronic check,54.6,934.8,0,19.4,4.14,5,Action,16.06,17.12
4310-KEDTB,Female,0,No,Yes,26,No,Single,Standard HD,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,29.8,786.5,0,18.7,4.39,4,Comedy,20.52,26.39
7254-IQWOZ,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.65,69.65,1,25.5,2.33,5,Reality,11.88,1.0
2474-BRUCM,Male,1,Yes,No,40,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,Yes,Monthly,No,Electronic check,101.85,4086.3,1,11.4,1.86,5,Action,4.24,40.12
4062-HBMOS,Male,0,No,No,52,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,103.05,5364.8,0,19.4,1.28,2,Documentary,12.42,52.06
0742-NXBGR,Female,0,No,No,1,Yes,Single,Ultra HD,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,82.3,82.3,1,10.2,2.26,5,Kids,4.61,1.0
2676-ISHSF,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.3,20.3,0,21.3,4.04,1,Reality,86.05,1.0
9236-NDUCW,Female,0,No,No,21,No,Single,Standard HD,Yes,No,No,Yes,No,No,Two-Year,No,Mailed check,35.1,770.4,0,25.8,4.05,4,Drama,26.12,21.95
4753-PADAS,Female,0,Yes,No,67,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),105.7,6816.95,0,17.2,4.64,3,Kids,26.6,64.49
6103-QCKFX,Female,0,Yes,Yes,44,Yes,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,No,Bank transfer (automatic),56.25,2419.55,0,7.8,2.44,4,Kids,4.76,43.01
7781-EWARA,Male,0,Yes,Yes,70,No,Single,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Annual,No,Electronic check,60.35,4138.7,0,26.2,3.28,2,Action,42.97,68.58
6110-OHIHY,Male,0,No,No,3,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,No,Electronic check,79.25,267.6,1,11.3,3.5,1,Documentary,39.55,3.38
7018-FPXHH,Male,0,Yes,Yes,56,Yes,Single,Standard HD,Yes,Yes,Yes,No,No,No,Two-Year,Yes,Bank transfer (automatic),59.8,3457.45,0,23.3,2.57,1,Documentary,59.88,57.82
5889-LFOLL,Female,0,No,No,13,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,84.6,1115.2,1,24.2,4.74,5,Comedy,22.94,13.18
5708-EVONK,Female,0,Yes,Yes,58,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),93.4,5435.6,1,5.3,2.76,5,Action,2.93,58.2
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.2,4186.3,1,23.7,2.3,1,Sports,54.51,44.44
0616-ATFGB,Male,1,Yes,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,25.05,25.05,1,15.2,1.86,2,Action,14.14,1.0
0572-ZJKLT,Female,0,Yes,Yes,46,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,No,Yes,Two-Year,No,Mailed check,99.65,4630.2,0,25.6,4.39,2,Kids,56.19,46.46
5135-RDDQL,Female,0,Yes,Yes,63,Yes,Single,Standard HD,Yes,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),50.65,3221.25,0,20.2,1.36,3,Drama,9.16,63.6
1353-LJWEM,Male,0,No,No,11,Yes,Single,Standard HD,No,Yes,Yes,Yes,No,No,Monthly,Yes,Electronic check,60.9,688.5,0,23.9,4.75,3,Reality,37.84,11.31
1794-SWWKL,Male,0,Yes,Yes,15,Yes,Multiple,Standard HD,No,No,Yes,Yes,No,No,Monthly,Yes,Bank transfer (automatic),59.65,867.1,0,26.9,4.96,1,Action,133.42,14.54
6166-YIPFO,Male,0,Yes,No,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,64.7,4746.05,0,20.2,1.53,3,Reality,10.3,73.35
7016-BPGEU,Female,0,No,No,29,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),25.1,712.85,1,18.0,2.39,2,Documentary,21.51,28.4
6876-ADESB,Male,0,No,Yes,1,Yes,Single,Standard HD,No,No,Yes,No,No,No,Monthly,No,Electronic check,48.95,48.95,1,10.8,2.02,1,Action,21.82,1.0
9332-GYWLO,Female,0,Yes,Yes,6,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,No,Electronic check,54.85,355.1,0,21.6,1.84,1,Reality,39.74,6.47
1963-SVUCV,Male,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,45.3,45.3,1,25.4,3.79,4,Drama,24.07,1.0
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Multiple,Ultra HD,No,Yes,No,No,No,Yes,Annual,Yes,Electronic check,91.35,5764.7,0,23.5,3.8,2,Drama,44.65,63.11
0220-EBGCE,Male,0,No,No,2,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,85.85,167.3,1,6.9,3.53,4,Action,6.09,1.95
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,25.1,428.45,0,26.7,3.4,3,Sports,30.26,17.07
7233-IOQNP,Female,0,Yes,No,43,No,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,No,Bank transfer (automatic),34.0,1505.35,0,27.9,1.76,4,Reality,12.28,44.28
2834-JKOOW,Female,0,No,No,15,No,Single,Standard HD,Yes,Yes,Yes,Yes,No,No,Annual,No,Mailed check,45.9,693.45,0,11.3,2.37,4,Kids,6.7,15.11
2754-VDLTR,Male,0,No,Yes,10,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,95.2,930.4,1,17.7,3.57,3,Comedy,21.06,9.77
2400-FEQME,Male,0,Yes,Yes,55,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.5,1177.95,0,22.4,3.36,1,Sports,75.26,57.46
3190-XFANI,Male,0,No,Yes,49,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),100.6,5069.65,1,14.8,2.16,5,Sports,6.39,50.39
7551-DACSP,Male,0,Yes,Yes,6,Yes,Single,Standard HD,No,Yes,Yes,No,No,No,Monthly,Yes,Mailed check,55.3,324.25,1,15.8,3.38,5,Documentary,10.68,5.86
4957-SREEC,Male,0,Yes,Yes,70,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.35,1458.1,0,13.4,4.48,2,Drama,30.02,71.65
7235-NXZCP,Male,1,No,No,2,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,74.85,156.4,1,16.4,2.07,5,Comedy,6.79,2.09
0230-UBYPQ,Male,1,Yes,No,63,No,Single,Standard HD,Yes,No,No,Yes,No,No,Annual,No,Bank transfer (automatic),36.1,2298.9,0,28.9,3.77,4,Documentary,27.24,63.68
4923-ADWXJ,Female,0,No,No,25,Yes,Single,Standard HD,No,Yes,No,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),65.8,1679.65,0,21.0,4.37,5,Drama,18.35,25.53
1763-KUAAW,Female,1,No,No,18,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),20.35,369.6,0,7.9,2.99,4,Kids,5.91,18.16
1104-TNLZA,Male,1,Yes,No,28,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,105.8,2998.0,0,15.9,2.57,3,Drama,13.62,28.34
5195-KPUNQ,Female,1,No,No,53,Yes,Single,Ultra HD,Yes,Yes,No,Yes,No,Yes,Annual,Yes,Mailed check,96.75,5206.55,0,17.2,3.87,1,Action,66.56,53.81
0520-FDVVT,Male,0,No,No,35,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),102.35,3626.1,1,23.8,1.93,3,Comedy,15.31,35.43
3439-GVUSX,Male,0,No,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,24.4,24.4,0,24.8,3.12,2,Action,38.69,1.0
1444-VVSGW,Male,0,Yes,No,70,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,No,Credit card (automatic),115.65,7968.85,1,19.0,4.55,5,Documentary,17.29,68.9
5712-PTIWW,Male,0,No,No,2,Yes,Single,Ultra HD,No,No,Yes,Yes,No,No,Monthly,Yes,Electronic check,79.85,152.45,1,13.4,4.37,3,Drama,19.52,1.91
5949-HGVJL,Female,0,Yes,No,26,Yes,Single,Standard HD,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,73.05,1959.5,0,20.9,1.46,4,Action,7.63,26.82
5203-XEHAX,Female,0,No,No,34,Yes,Single,Standard HD,Yes,Yes,No,No,No,Yes,Annual,No,Electronic check,64.35,2053.05,0,15.3,1.99,5,Sports,6.09,31.9
1635-HDGFT,Female,0,No,Yes,19,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.5,398.55,0,5.3,1.01,2,Reality,2.68,19.44
3315-TOTBP,Male,0,No,No,15,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,76.0,1130.85,1,24.7,3.58,2,Drama,44.21,14.88
8050-XGRVL,Female,0,Yes,Yes,62,Yes,Single,Standard HD,Yes,No,Yes,No,No,No,Annual,No,Credit card (automatic),54.75,3425.35,0,24.5,1.56,1,Documentary,38.22,62.56
6661-HBGWL,Female,1,No,No,42,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),104.75,4323.45,1,13.2,1.5,5,Drama,3.96,41.27
1518-VOWAV,Female,0,No,No,9,Yes,Single,Standard HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,74.65,703.55,1,12.8,1.87,2,Reality,11.97,9.42
9828-QHFBK,Male,0,No,No,24,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,51.15,1275.7,0,28.5,3.43,1,Comedy,97.76,24.94
3908-MKIMJ,Male,1,Yes,No,68,No,Single,Standard HD,Yes,Yes,Yes,No,No,No,Two-Year,Yes,Electronic check,41.95,2965.75,0,12.6,4.17,1,Reality,52.54,70.7
5012-YSPJJ,Male,0,Yes,Yes,31,Yes,Single,Standard HD,No,No,Yes,Yes,No,No,Monthly,No,Mailed check,54.35,1647.0,0,9.1,4.46,4,Sports,10.15,30.3
5909-ECHUI,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,56.25,56.25,1,24.3,2.91,4,Drama,17.68,1.0
1309-BXVOQ,Male,0,Yes,No,21,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,106.1,2249.95,1,6.7,3.75,1,Kids,25.12,21.21
6728-VOIFY,Female,0,Yes,No,63,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Annual,Yes,Electronic check,96.0,6109.75,0,14.1,2.57,4,Kids,9.06,63.64
9317-WZPGV,Female,1,No,No,2,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),79.75,159.4,1,20.7,1.55,3,Reality,10.7,2.0
4891-NLUBA,Female,0,Yes,Yes,61,No,Single,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),61.45,3751.15,0,8.8,3.4,2,Documentary,14.96,61.04
2856-HYAPG,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,68.65,68.65,1,23.0,1.57,1,Documentary,36.11,1.0
8969-PRHFK,Male,0,No,No,18,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.65,411.25,0,28.2,5.12,4,Drama,36.1,20.93
0661-KQHNK,Female,0,Yes,Yes,6,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Credit card (automatic),19.0,105.5,0,21.0,2.52,1,Sports,52.92,5.55
8709-KRDVL,Female,0,No,No,33,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.0,3320.6,0,17.7,2.33,5,Comedy,8.25,33.21
4488-PSYCG,Male,0,No,No,16,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.25,327.45,1,5.2,3.1,1,Documentary,16.12,16.17
1427-VERSM,Female,0,Yes,No,56,Yes,Single,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,98.7,5669.5,0,29.4,2.14,1,Documentary,62.92,57.44
9801-NOSHQ,Male,0,No,Yes,23,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.8,465.45,0,13.5,2.83,1,Action,38.2,23.51
6339-YPSAH,Male,0,No,No,9,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,73.8,704.3,0,9.8,3.47,2,Reality,17.0,9.54
3621-CEOVK,Female,1,Yes,No,14,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.2,1369.8,1,14.4,2.59,5,Documentary,7.46,13.67
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.9,1107.25,1,22.7,2.69,1,Reality,61.06,14.78
2159-TURXX,Male,0,No,No,5,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.05,95.55,0,8.2,2.82,4,Action,5.78,4.77
1548-FEHVL,Male,0,Yes,No,61,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,106.2,6375.2,0,23.3,2.04,5,Reality,9.51,60.03
3795-CAWEX,Male,0,Yes,Yes,70,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),116.55,8152.3,0,22.3,1.4,4,Documentary,7.8,69.95
6215-NQCPY,Male,0,No,No,15,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,99.7,1566.75,0,4.1,1.83,4,Documentary,1.88,15.71
5647-URDKA,Male,0,Yes,Yes,8,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.7,130.25,0,25.3,4.18,2,Drama,52.88,6.61
2229-DPMBI,Female,0,Yes,Yes,8,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.5,162.15,0,10.7,4.2,2,Sports,22.47,8.32
9626-WEQRM,Female,0,No,No,4,No,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,29.15,110.05,0,17.3,4.02,1,Documentary,69.55,3.78
2188-SXWVT,Female,0,No,No,34,Yes,Single,Standard HD,Yes,Yes,No,No,No,No,Annual,No,Mailed check,55.0,1885.15,0,12.3,4.08,4,Reality,12.55,34.28
6258-PVZWJ,Male,0,Yes,No,68,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),90.8,6302.85,0,8.5,3.44,4,Action,7.31,69.41
1094-BKOSX,Female,0,Yes,Yes,45,No,Single,Standard HD,No,Yes,Yes,Yes,No,Yes,Annual,No,Bank transfer (automatic),51.0,2264.5,0,25.9,3.61,2,Documentary,46.75,44.4
6969-MVBAI,Female,1,No,No,9,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,90.1,816.8,0,6.7,2.95,3,Kids,6.59,9.07
2978-XXSOG,Female,0,No,No,22,Yes,Multiple,Standard HD,Yes,No,No,Yes,No,No,Monthly,Yes,Mailed check,59.05,1253.5,0,23.9,4.14,1,Documentary,98.95,21.23
2342-CKIAO,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.3,41.2,0,24.0,4.2,4,Comedy,25.2,2.03
6953-PBDIN,Male,0,Yes,No,70,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,No,Two-Year,No,Bank transfer (automatic),72.95,5265.55,0,30.8,3.06,3,Drama,31.42,72.18
3898-BSJYF,Female,0,No,Yes,10,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,No,Yes,Annual,No,Credit card (automatic),73.55,693.3,0,15.1,2.27,5,Drama,6.86,9.43
